"Periodestart_noDM","Periodeende_noDM","FuenfjahresPeriode_noDM","DatenstandCd","QuarSort","QuarCd","QuarLang","KreisSort","KreisCd","KreisLang","AnzZimmerLevel2Sort_noDM","AnzZimmerLevel2Cd_noDM","AnzZimmerLevel2Lang_noDM","EigentuemerSSZPubl1Sort","EigentuemerSSZPubl1Cd","EigentuemerSSZPubl1Lang","MietwohnungSort","MietwohnungCd","MietwohnungLang","HHtypPubl1Sort_noDM","HHtypPubl1Cd_noDM","HHtypPubl1Lang_noDM","AnzWhgStat","Wohnflaeche","AnzBestWir","AnzRentner","AnzKinder"
2015,2019,"2015–2019","D",61,"061","Unterstrass",6,"6","Kreis 6",4,"4","4-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",1,"1","1 Person im Erwerbsalter",3,401,3,0,0
2015,2019,"2015–2019","D",61,"061","Unterstrass",6,"6","Kreis 6",4,"4","4-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",2,"2","2 Personen im Erwerbsalter",16,2256,32,0,0
2015,2019,"2015–2019","D",61,"061","Unterstrass",6,"6","Kreis 6",4,"4","4-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",3,"3","1 Person im Rentenalter",2,307,2,2,0
2015,2019,"2015–2019","D",61,"061","Unterstrass",6,"6","Kreis 6",4,"4","4-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",4,"4","2 Personen, davon mindestens eine im Rentenalter",3,409,6,5,0
2015,2019,"2015–2019","D",61,"061","Unterstrass",6,"6","Kreis 6",4,"4","4-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",5,"5","2 Erwachsene mit 1 Kind",16,2168,48,0,16
2015,2019,"2015–2019","D",61,"061","Unterstrass",6,"6","Kreis 6",4,"4","4-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",6,"6","2 Erwachsene mit 2 Kindern",25,3366,100,0,50
2015,2019,"2015–2019","D",61,"061","Unterstrass",6,"6","Kreis 6",4,"4","4-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",7,"7","2 Erwachsene mit 3+ Kindern",1,141,5,0,3
2015,2019,"2015–2019","D",61,"061","Unterstrass",6,"6","Kreis 6",4,"4","4-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",8,"8","1 Erwachsener mit Kind",2,260,7,0,5
2015,2019,"2015–2019","D",61,"061","Unterstrass",6,"6","Kreis 6",4,"4","4-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",9,"9","Andere Haushalte (3+ Erwachsene)",10,1332,43,1,10
2015,2019,"2015–2019","D",61,"061","Unterstrass",6,"6","Kreis 6",5,"5","5-Zimmer",1,"1","Öffentliche Hand",1,"J","Ja",6,"6","2 Erwachsene mit 2 Kindern",3,365,12,0,6
2015,2019,"2015–2019","D",61,"061","Unterstrass",6,"6","Kreis 6",5,"5","5-Zimmer",1,"1","Öffentliche Hand",1,"J","Ja",7,"7","2 Erwachsene mit 3+ Kindern",5,571,28,0,18
2015,2019,"2015–2019","D",61,"061","Unterstrass",6,"6","Kreis 6",5,"5","5-Zimmer",1,"1","Öffentliche Hand",1,"J","Ja",9,"9","Andere Haushalte (3+ Erwachsene)",1,121,5,0,2
2015,2019,"2015–2019","D",61,"061","Unterstrass",6,"6","Kreis 6",5,"5","5-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",6,"6","2 Erwachsene mit 2 Kindern",7,846,28,0,14
2015,2019,"2015–2019","D",61,"061","Unterstrass",6,"6","Kreis 6",5,"5","5-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",7,"7","2 Erwachsene mit 3+ Kindern",4,493,20,0,12
2015,2019,"2015–2019","D",61,"061","Unterstrass",6,"6","Kreis 6",5,"5","5-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",9,"9","Andere Haushalte (3+ Erwachsene)",1,123,4,0,1
2015,2019,"2015–2019","D",61,"061","Unterstrass",6,"6","Kreis 6",5,"5","5-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",6,"6","2 Erwachsene mit 2 Kindern",1,136,4,0,2
2015,2019,"2015–2019","D",61,"061","Unterstrass",6,"6","Kreis 6",5,"5","5-Zimmer",5,"5","Im Stockwerkeigentum",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",2,314,4,0,0
2015,2019,"2015–2019","D",61,"061","Unterstrass",6,"6","Kreis 6",5,"5","5-Zimmer",5,"5","Im Stockwerkeigentum",1,"J","Ja",6,"6","2 Erwachsene mit 2 Kindern",1,177,4,0,2
2015,2019,"2015–2019","D",61,"061","Unterstrass",6,"6","Kreis 6",5,"5","5-Zimmer",5,"5","Im Stockwerkeigentum",1,"J","Ja",7,"7","2 Erwachsene mit 3+ Kindern",1,152,5,0,3
2015,2019,"2015–2019","D",61,"061","Unterstrass",6,"6","Kreis 6",5,"5","5-Zimmer",5,"5","Im Stockwerkeigentum",1,"J","Ja",9,"9","Andere Haushalte (3+ Erwachsene)",1,152,4,0,0
2015,2019,"2015–2019","D",61,"061","Unterstrass",6,"6","Kreis 6",5,"5","5-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",1,"1","1 Person im Erwerbsalter",1,157,1,0,0
2015,2019,"2015–2019","D",61,"061","Unterstrass",6,"6","Kreis 6",5,"5","5-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",2,"2","2 Personen im Erwerbsalter",1,173,2,0,0
2015,2019,"2015–2019","D",61,"061","Unterstrass",6,"6","Kreis 6",5,"5","5-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",4,"4","2 Personen, davon mindestens eine im Rentenalter",3,550,6,6,0
2015,2019,"2015–2019","D",61,"061","Unterstrass",6,"6","Kreis 6",5,"5","5-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",5,"5","2 Erwachsene mit 1 Kind",4,733,12,0,4
2015,2019,"2015–2019","D",61,"061","Unterstrass",6,"6","Kreis 6",5,"5","5-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",6,"6","2 Erwachsene mit 2 Kindern",7,1084,28,0,14
2015,2019,"2015–2019","D",61,"061","Unterstrass",6,"6","Kreis 6",5,"5","5-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",7,"7","2 Erwachsene mit 3+ Kindern",5,757,26,0,16
2015,2019,"2015–2019","D",61,"061","Unterstrass",6,"6","Kreis 6",5,"5","5-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",9,"9","Andere Haushalte (3+ Erwachsene)",1,157,4,0,0
2015,2019,"2015–2019","D",61,"061","Unterstrass",6,"6","Kreis 6",6,"6","6-Zimmer und mehr",1,"1","Öffentliche Hand",1,"J","Ja",7,"7","2 Erwachsene mit 3+ Kindern",1,133,5,0,3
2015,2019,"2015–2019","D",61,"061","Unterstrass",6,"6","Kreis 6",6,"6","6-Zimmer und mehr",5,"5","Im Stockwerkeigentum",1,"J","Ja",7,"7","2 Erwachsene mit 3+ Kindern",1,199,5,0,3
2015,2019,"2015–2019","D",61,"061","Unterstrass",6,"6","Kreis 6",6,"6","6-Zimmer und mehr",5,"5","Im Stockwerkeigentum",2,"N","Nein",9,"9","Andere Haushalte (3+ Erwachsene)",1,199,6,0,3
2015,2019,"2015–2019","D",63,"063","Oberstrass",6,"6","Kreis 6",1,"1","1-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",1,"1","1 Person im Erwerbsalter",4,184,4,0,0
2015,2019,"2015–2019","D",63,"063","Oberstrass",6,"6","Kreis 6",2,"2","2-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",1,"1","1 Person im Erwerbsalter",4,249,4,0,0
2015,2019,"2015–2019","D",63,"063","Oberstrass",6,"6","Kreis 6",2,"2","2-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",2,120,4,0,0
2015,2019,"2015–2019","D",63,"063","Oberstrass",6,"6","Kreis 6",2,"2","2-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",1,"1","1 Person im Erwerbsalter",3,225,3,0,0
2015,2019,"2015–2019","D",63,"063","Oberstrass",6,"6","Kreis 6",2,"2","2-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",4,267,8,0,0
2015,2019,"2015–2019","D",63,"063","Oberstrass",6,"6","Kreis 6",2,"2","2-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",2,"2","2 Personen im Erwerbsalter",1,102,2,0,0
2015,2019,"2015–2019","D",63,"063","Oberstrass",6,"6","Kreis 6",3,"3","3-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",1,"1","1 Person im Erwerbsalter",1,70,1,0,0
2015,2019,"2015–2019","D",63,"063","Oberstrass",6,"6","Kreis 6",3,"3","3-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",6,420,12,0,0
2015,2019,"2015–2019","D",63,"063","Oberstrass",6,"6","Kreis 6",3,"3","3-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",3,"3","1 Person im Rentenalter",1,70,1,1,0
2015,2019,"2015–2019","D",63,"063","Oberstrass",6,"6","Kreis 6",3,"3","3-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",4,"4","2 Personen, davon mindestens eine im Rentenalter",1,88,2,1,0
2015,2019,"2015–2019","D",63,"063","Oberstrass",6,"6","Kreis 6",3,"3","3-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",9,"9","Andere Haushalte (3+ Erwachsene)",1,70,3,0,0
2015,2019,"2015–2019","D",63,"063","Oberstrass",6,"6","Kreis 6",3,"3","3-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",1,"1","1 Person im Erwerbsalter",4,352,4,0,0
2015,2019,"2015–2019","D",63,"063","Oberstrass",6,"6","Kreis 6",3,"3","3-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",4,359,8,0,0
2015,2019,"2015–2019","D",63,"063","Oberstrass",6,"6","Kreis 6",3,"3","3-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",4,"4","2 Personen, davon mindestens eine im Rentenalter",1,92,2,2,0
2015,2019,"2015–2019","D",63,"063","Oberstrass",6,"6","Kreis 6",3,"3","3-Zimmer",5,"5","Im Stockwerkeigentum",1,"J","Ja",1,"1","1 Person im Erwerbsalter",1,84,1,0,0
2015,2019,"2015–2019","D",63,"063","Oberstrass",6,"6","Kreis 6",3,"3","3-Zimmer",5,"5","Im Stockwerkeigentum",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",1,84,2,0,0
2015,2019,"2015–2019","D",63,"063","Oberstrass",6,"6","Kreis 6",3,"3","3-Zimmer",5,"5","Im Stockwerkeigentum",1,"J","Ja",5,"5","2 Erwachsene mit 1 Kind",1,125,3,0,1
2015,2019,"2015–2019","D",63,"063","Oberstrass",6,"6","Kreis 6",3,"3","3-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",1,"1","1 Person im Erwerbsalter",1,112,1,0,0
2015,2019,"2015–2019","D",63,"063","Oberstrass",6,"6","Kreis 6",3,"3","3-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",2,"2","2 Personen im Erwerbsalter",2,234,4,0,0
2015,2019,"2015–2019","D",63,"063","Oberstrass",6,"6","Kreis 6",3,"3","3-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",3,"3","1 Person im Rentenalter",1,112,1,1,0
2015,2019,"2015–2019","D",63,"063","Oberstrass",6,"6","Kreis 6",4,"4","4-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",1,"1","1 Person im Erwerbsalter",1,121,1,0,0
2015,2019,"2015–2019","D",63,"063","Oberstrass",6,"6","Kreis 6",4,"4","4-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",2,237,4,0,0
2015,2019,"2015–2019","D",63,"063","Oberstrass",6,"6","Kreis 6",4,"4","4-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",5,"5","2 Erwachsene mit 1 Kind",1,150,3,0,1
2015,2019,"2015–2019","D",63,"063","Oberstrass",6,"6","Kreis 6",4,"4","4-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",6,"6","2 Erwachsene mit 2 Kindern",1,122,4,0,2
2015,2019,"2015–2019","D",63,"063","Oberstrass",6,"6","Kreis 6",4,"4","4-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",7,"7","2 Erwachsene mit 3+ Kindern",1,116,5,0,3
2015,2019,"2015–2019","D",63,"063","Oberstrass",6,"6","Kreis 6",4,"4","4-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",9,"9","Andere Haushalte (3+ Erwachsene)",2,263,8,0,2
2015,2019,"2015–2019","D",63,"063","Oberstrass",6,"6","Kreis 6",4,"4","4-Zimmer",4,"4","Natürliche Personen",2,"N","Nein",9,"9","Andere Haushalte (3+ Erwachsene)",1,116,7,1,2
2015,2019,"2015–2019","D",63,"063","Oberstrass",6,"6","Kreis 6",4,"4","4-Zimmer",5,"5","Im Stockwerkeigentum",1,"J","Ja",3,"3","1 Person im Rentenalter",1,121,1,1,0
2015,2019,"2015–2019","D",63,"063","Oberstrass",6,"6","Kreis 6",4,"4","4-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",2,"2","2 Personen im Erwerbsalter",2,283,4,0,0
2015,2019,"2015–2019","D",63,"063","Oberstrass",6,"6","Kreis 6",4,"4","4-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",4,"4","2 Personen, davon mindestens eine im Rentenalter",1,135,2,2,0
2015,2019,"2015–2019","D",63,"063","Oberstrass",6,"6","Kreis 6",4,"4","4-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",7,"7","2 Erwachsene mit 3+ Kindern",1,158,5,0,3
2015,2019,"2015–2019","D",63,"063","Oberstrass",6,"6","Kreis 6",4,"4","4-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",9,"9","Andere Haushalte (3+ Erwachsene)",1,158,4,0,1
2015,2019,"2015–2019","D",63,"063","Oberstrass",6,"6","Kreis 6",5,"5","5-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",5,"5","2 Erwachsene mit 1 Kind",1,128,3,0,1
2015,2019,"2015–2019","D",63,"063","Oberstrass",6,"6","Kreis 6",5,"5","5-Zimmer",4,"4","Natürliche Personen",2,"N","Nein",3,"3","1 Person im Rentenalter",1,226,1,1,0
2015,2019,"2015–2019","D",63,"063","Oberstrass",6,"6","Kreis 6",5,"5","5-Zimmer",5,"5","Im Stockwerkeigentum",1,"J","Ja",5,"5","2 Erwachsene mit 1 Kind",1,144,3,1,1
2015,2019,"2015–2019","D",63,"063","Oberstrass",6,"6","Kreis 6",5,"5","5-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",2,"2","2 Personen im Erwerbsalter",1,192,2,0,0
2015,2019,"2015–2019","D",63,"063","Oberstrass",6,"6","Kreis 6",5,"5","5-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",4,"4","2 Personen, davon mindestens eine im Rentenalter",1,199,2,2,0
2015,2019,"2015–2019","D",63,"063","Oberstrass",6,"6","Kreis 6",5,"5","5-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",5,"5","2 Erwachsene mit 1 Kind",1,135,3,0,1
2015,2019,"2015–2019","D",63,"063","Oberstrass",6,"6","Kreis 6",5,"5","5-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",6,"6","2 Erwachsene mit 2 Kindern",3,478,12,0,6
2015,2019,"2015–2019","D",63,"063","Oberstrass",6,"6","Kreis 6",5,"5","5-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",7,"7","2 Erwachsene mit 3+ Kindern",1,199,5,0,3
2015,2019,"2015–2019","D",63,"063","Oberstrass",6,"6","Kreis 6",5,"5","5-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",9,"9","Andere Haushalte (3+ Erwachsene)",1,144,5,1,2
2015,2019,"2015–2019","D",63,"063","Oberstrass",6,"6","Kreis 6",6,"6","6-Zimmer und mehr",4,"4","Natürliche Personen",1,"J","Ja",4,"4","2 Personen, davon mindestens eine im Rentenalter",1,158,2,2,0
2015,2019,"2015–2019","D",63,"063","Oberstrass",6,"6","Kreis 6",6,"6","6-Zimmer und mehr",4,"4","Natürliche Personen",1,"J","Ja",5,"5","2 Erwachsene mit 1 Kind",1,160,3,0,1
2015,2019,"2015–2019","D",71,"071","Fluntern",7,"7","Kreis 7",2,"2","2-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",1,"1","1 Person im Erwerbsalter",18,1047,18,0,0
2015,2019,"2015–2019","D",71,"071","Fluntern",7,"7","Kreis 7",2,"2","2-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",3,194,6,0,0
2015,2019,"2015–2019","D",71,"071","Fluntern",7,"7","Kreis 7",2,"2","2-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",3,"3","1 Person im Rentenalter",18,1121,18,18,0
2015,2019,"2015–2019","D",71,"071","Fluntern",7,"7","Kreis 7",2,"2","2-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",4,"4","2 Personen, davon mindestens eine im Rentenalter",2,115,4,3,0
2015,2019,"2015–2019","D",71,"071","Fluntern",7,"7","Kreis 7",2,"2","2-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",1,"1","1 Person im Erwerbsalter",7,455,7,0,0
2015,2019,"2015–2019","D",71,"071","Fluntern",7,"7","Kreis 7",2,"2","2-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",1,90,2,0,0
2015,2019,"2015–2019","D",71,"071","Fluntern",7,"7","Kreis 7",2,"2","2-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",3,"3","1 Person im Rentenalter",1,62,1,1,0
2015,2019,"2015–2019","D",71,"071","Fluntern",7,"7","Kreis 7",2,"2","2-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",4,"4","2 Personen, davon mindestens eine im Rentenalter",1,72,2,2,0
2015,2019,"2015–2019","D",71,"071","Fluntern",7,"7","Kreis 7",2,"2","2-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",5,"5","2 Erwachsene mit 1 Kind",1,72,3,0,1
2015,2019,"2015–2019","D",71,"071","Fluntern",7,"7","Kreis 7",2,"2","2-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",8,"8","1 Erwachsener mit Kind",2,124,4,0,2
2015,2019,"2015–2019","D",71,"071","Fluntern",7,"7","Kreis 7",2,"2","2-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",1,"1","1 Person im Erwerbsalter",1,81,1,0,0
2015,2019,"2015–2019","D",71,"071","Fluntern",7,"7","Kreis 7",2,"2","2-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",1,72,2,0,0
2015,2019,"2015–2019","D",71,"071","Fluntern",7,"7","Kreis 7",2,"2","2-Zimmer",5,"5","Im Stockwerkeigentum",1,"J","Ja",1,"1","1 Person im Erwerbsalter",5,420,5,0,0
2015,2019,"2015–2019","D",71,"071","Fluntern",7,"7","Kreis 7",2,"2","2-Zimmer",5,"5","Im Stockwerkeigentum",1,"J","Ja",3,"3","1 Person im Rentenalter",1,111,1,1,0
2015,2019,"2015–2019","D",71,"071","Fluntern",7,"7","Kreis 7",2,"2","2-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",1,"1","1 Person im Erwerbsalter",3,223,3,0,0
2015,2019,"2015–2019","D",71,"071","Fluntern",7,"7","Kreis 7",2,"2","2-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",3,"3","1 Person im Rentenalter",1,76,1,1,0
2015,2019,"2015–2019","D",71,"071","Fluntern",7,"7","Kreis 7",3,"3","3-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",1,"1","1 Person im Erwerbsalter",4,348,4,0,0
2015,2019,"2015–2019","D",71,"071","Fluntern",7,"7","Kreis 7",3,"3","3-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",13,1106,26,0,0
2015,2019,"2015–2019","D",71,"071","Fluntern",7,"7","Kreis 7",3,"3","3-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",3,"3","1 Person im Rentenalter",4,349,4,4,0
2015,2019,"2015–2019","D",71,"071","Fluntern",7,"7","Kreis 7",3,"3","3-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",4,"4","2 Personen, davon mindestens eine im Rentenalter",15,1261,30,24,0
2015,2019,"2015–2019","D",71,"071","Fluntern",7,"7","Kreis 7",3,"3","3-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",5,"5","2 Erwachsene mit 1 Kind",4,321,12,0,4
2015,2019,"2015–2019","D",71,"071","Fluntern",7,"7","Kreis 7",3,"3","3-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",8,"8","1 Erwachsener mit Kind",6,511,13,0,7
2015,2019,"2015–2019","D",71,"071","Fluntern",7,"7","Kreis 7",3,"3","3-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",9,"9","Andere Haushalte (3+ Erwachsene)",2,172,6,0,0
2015,2019,"2015–2019","D",71,"071","Fluntern",7,"7","Kreis 7",3,"3","3-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",1,"1","1 Person im Erwerbsalter",3,264,3,0,0
2015,2019,"2015–2019","D",71,"071","Fluntern",7,"7","Kreis 7",3,"3","3-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",9,825,18,0,0
2015,2019,"2015–2019","D",71,"071","Fluntern",7,"7","Kreis 7",3,"3","3-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",3,"3","1 Person im Rentenalter",3,306,3,3,0
2015,2019,"2015–2019","D",71,"071","Fluntern",7,"7","Kreis 7",3,"3","3-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",4,"4","2 Personen, davon mindestens eine im Rentenalter",1,95,2,2,0
2015,2019,"2015–2019","D",71,"071","Fluntern",7,"7","Kreis 7",3,"3","3-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",5,"5","2 Erwachsene mit 1 Kind",5,474,15,0,5
2015,2019,"2015–2019","D",71,"071","Fluntern",7,"7","Kreis 7",3,"3","3-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",6,"6","2 Erwachsene mit 2 Kindern",1,83,4,0,2
2015,2019,"2015–2019","D",71,"071","Fluntern",7,"7","Kreis 7",3,"3","3-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",8,"8","1 Erwachsener mit Kind",1,99,2,0,1
2015,2019,"2015–2019","D",71,"071","Fluntern",7,"7","Kreis 7",3,"3","3-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",9,"9","Andere Haushalte (3+ Erwachsene)",2,190,7,1,0
2015,2019,"2015–2019","D",71,"071","Fluntern",7,"7","Kreis 7",3,"3","3-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",1,"1","1 Person im Erwerbsalter",1,121,1,0,0
2015,2019,"2015–2019","D",71,"071","Fluntern",7,"7","Kreis 7",3,"3","3-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",3,"3","1 Person im Rentenalter",1,112,1,1,0
2015,2019,"2015–2019","D",71,"071","Fluntern",7,"7","Kreis 7",3,"3","3-Zimmer",5,"5","Im Stockwerkeigentum",1,"J","Ja",1,"1","1 Person im Erwerbsalter",1,99,1,0,0
2015,2019,"2015–2019","D",71,"071","Fluntern",7,"7","Kreis 7",3,"3","3-Zimmer",5,"5","Im Stockwerkeigentum",1,"J","Ja",6,"6","2 Erwachsene mit 2 Kindern",1,90,4,0,2
2015,2019,"2015–2019","D",71,"071","Fluntern",7,"7","Kreis 7",3,"3","3-Zimmer",5,"5","Im Stockwerkeigentum",1,"J","Ja",9,"9","Andere Haushalte (3+ Erwachsene)",1,65,3,0,0
2015,2019,"2015–2019","D",71,"071","Fluntern",7,"7","Kreis 7",3,"3","3-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",1,"1","1 Person im Erwerbsalter",3,301,3,0,0
2015,2019,"2015–2019","D",71,"071","Fluntern",7,"7","Kreis 7",3,"3","3-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",2,"2","2 Personen im Erwerbsalter",4,444,8,0,0
2015,2019,"2015–2019","D",71,"071","Fluntern",7,"7","Kreis 7",3,"3","3-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",3,"3","1 Person im Rentenalter",1,115,1,1,0
2015,2019,"2015–2019","D",71,"071","Fluntern",7,"7","Kreis 7",3,"3","3-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",5,"5","2 Erwachsene mit 1 Kind",3,329,9,0,3
2015,2019,"2015–2019","D",71,"071","Fluntern",7,"7","Kreis 7",3,"3","3-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",6,"6","2 Erwachsene mit 2 Kindern",1,111,4,0,2
2015,2019,"2015–2019","D",71,"071","Fluntern",7,"7","Kreis 7",3,"3","3-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",9,"9","Andere Haushalte (3+ Erwachsene)",5,600,16,0,0
2015,2019,"2015–2019","D",71,"071","Fluntern",7,"7","Kreis 7",4,"4","4-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",2,206,4,0,0
2015,2019,"2015–2019","D",71,"071","Fluntern",7,"7","Kreis 7",4,"4","4-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",5,"5","2 Erwachsene mit 1 Kind",12,1255,36,0,12
2015,2019,"2015–2019","D",71,"071","Fluntern",7,"7","Kreis 7",4,"4","4-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",6,"6","2 Erwachsene mit 2 Kindern",9,932,36,0,18
2015,2019,"2015–2019","D",71,"071","Fluntern",7,"7","Kreis 7",4,"4","4-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",7,"7","2 Erwachsene mit 3+ Kindern",2,208,10,0,6
2015,2019,"2015–2019","D",71,"071","Fluntern",7,"7","Kreis 7",4,"4","4-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",8,"8","1 Erwachsener mit Kind",5,529,14,0,9
2015,2019,"2015–2019","D",71,"071","Fluntern",7,"7","Kreis 7",4,"4","4-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",9,"9","Andere Haushalte (3+ Erwachsene)",9,952,32,2,4
2015,2019,"2015–2019","D",71,"071","Fluntern",7,"7","Kreis 7",4,"4","4-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",1,119,2,0,0
2015,2019,"2015–2019","D",71,"071","Fluntern",7,"7","Kreis 7",4,"4","4-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",3,"3","1 Person im Rentenalter",1,117,1,1,0
2015,2019,"2015–2019","D",71,"071","Fluntern",7,"7","Kreis 7",4,"4","4-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",5,"5","2 Erwachsene mit 1 Kind",3,401,9,0,3
